trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
739,False,"{'a': 0.005, 'e': 0.024972002042276155}",25,13,20.805792586076556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.005, 'e': 0.024847453662489916}",20,7,19.86481690857849,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.005, 'e': 0.024723526470339388}",20,4,28.157127962049728,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.005, 'e': 0.024600217367638302}",25,0,40.115602586245245,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
743,False,"{'a': 0.005, 'e': 0.02447752327165267}",30,19,20.581576218295357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.005, 'e': 0.024355441115023704}",25,12,23.78612279104769,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.005, 'e': 0.024233967845691113}",20,15,9.096026037998637,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.005, 'e': 0.024113100426816865}",25,14,21.82265257578412,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.005, 'e': 0.023992835836709175}",25,11,26.203021848405733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.005, 'e': 0.023873171068747034}",30,22,17.135033263905306,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.005, 'e': 0.023754103131304997}",20,16,7.459995945861591,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.005, 'e': 0.023635629047678443}",20,0,30.174058024603557,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
751,False,"{'a': 0.005, 'e': 0.023517745856009107}",25,0,31.265833102220036,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
752,False,"{'a': 0.005, 'e': 0.023400450609211056}",25,12,25.658763847847634,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.005, 'e': 0.023283740374897}",20,13,15.791598989169469,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.005, 'e': 0.02316761223530502}",30,19,23.71451991055322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.005, 'e': 0.02305206328722557}",25,17,18.177767423522194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.005, 'e': 0.02293709064192893}",20,6,20.28556530223065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.005, 'e': 0.02282269142509297}",25,20,10.894685460140241,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.005, 'e': 0.022708862776731332}",20,11,20.5127814035894,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.005, 'e': 0.022595601851121864}",20,13,12.97381422494537,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.005, 'e': 0.02248290581673553}",30,17,20.523700324504375,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.005, 'e': 0.02237077185616559}",20,12,16.412093355672365,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.005, 'e': 0.02225919716605721}",30,16,24.604020087600112,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.005, 'e': 0.022148178957037315}",20,0,30.549289650762034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
764,False,"{'a': 0.005, 'e': 0.022037714453644896}",20,8,21.618934132680746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.005, 'e': 0.02192780089426161}",20,15,9.939323764692467,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.005, 'e': 0.021818435531042762}",20,3,21.291818270831648,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.005, 'e': 0.02170961562984857}",35,21,27.08866710222236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.005, 'e': 0.021601338470175833}",20,11,8.13466033529024,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.005, 'e': 0.021493601345089923}",25,11,25.7478203577231,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.005, 'e': 0.02138640156115709}",30,0,42.45986442428711,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.005, 'e': 0.02127973643837717}",20,1,24.726237583359037,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.005, 'e': 0.02117360331011653}",20,6,22.52422979331424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.005, 'e': 0.021067999523041434}",20,11,14.974409089115886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.005, 'e': 0.0209629224370517}",20,16,8.987708192481353,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.005, 'e': 0.020858369425214716}",20,0,27.542742982956497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
776,False,"{'a': 0.005, 'e': 0.020754337873699742}",25,12,20.350340728697503,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.005, 'e': 0.020650825181712566}",25,16,3.79497303054144,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.005, 'e': 0.02054782876143049}",20,0,29.82364283256325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
779,False,"{'a': 0.005, 'e': 0.020445346037937653}",35,23,19.42286003919729,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.005, 'e': 0.020343374449160633}",30,9,31.10792910965988,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.005, 'e': 0.02024191144580439}",20,12,15.93387651887376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.005, 'e': 0.02014095449128855}",25,14,18.677262455952427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.005, 'e': 0.020040501061684014}",20,2,12.435125502739705,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.005, 'e': 0.019940548645649796}",25,18,14.344496003588818,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.005, 'e': 0.019841094744370288}",35,14,37.452196631660165,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.005, 'e': 0.019742136871492774}",20,12,16.95026511658923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.005, 'e': 0.019643672553065292}",20,0,31.888623697891802,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
788,False,"{'a': 0.005, 'e': 0.019545699327474745}",25,3,36.395108113438994,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.005, 'e': 0.01944821474538539}",25,20,9.410470655813086,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.005, 'e': 0.01935121636967759}",25,3,33.846533133174404,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.005, 'e': 0.01925470177538692}",20,13,13.524516326630168,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.005, 'e': 0.019158668549643484}",20,3,29.871655690326072,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.005, 'e': 0.019063114291611637}",20,0,15.716338931324445,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
794,False,"{'a': 0.005, 'e': 0.01896803661242994}",35,19,18.6077023091296,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
795,False,"{'a': 0.005, 'e': 0.018873433135151486}",20,15,10.90393856168738,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.005, 'e': 0.0187793014946844}",20,7,18.78479808617729,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.005, 'e': 0.018685639337732773}",25,14,20.292417361662682,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.005, 'e': 0.018592444322737798}",20,0,10.695881242677643,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
799,False,"{'a': 0.005, 'e': 0.018499714119819242}",30,3,45.0503604441025,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.005, 'e': 0.018407446410717215}",20,13,7.45148448613291,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.005, 'e': 0.01831563888873418}",30,20,20.29264612932522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.005, 'e': 0.018224289258677303}",20,0,32.72299360516426,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
803,False,"{'a': 0.005, 'e': 0.018133395236801075}",20,12,12.273429724583028,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.005, 'e': 0.018042954550750216}",25,13,24.68053422093591,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.005, 'e': 0.01795296493950285}",25,20,8.331240967156013,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.005, 'e': 0.017863424153314034}",20,8,22.336553177172345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.005, 'e': 0.01777432995365944}",20,7,22.787573035933647,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.005, 'e': 0.017685680113179437}",20,6,28.15034405158881,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.005, 'e': 0.017597472415623393}",30,0,29.795832273025916,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
810,False,"{'a': 0.005, 'e': 0.017509704655794274}",20,1,28.224201240590737,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.005, 'e': 0.017422374639493515}",30,8,29.652126280078324,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.005, 'e': 0.01733548018346616}",20,8,20.43003752709115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.005, 'e': 0.017249019115346265}",25,15,16.272867513730873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.005, 'e': 0.017162989273602654}",30,21,14.680601452188869,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.005, 'e': 0.017077388507484793}",20,0,32.48092016310883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
816,False,"{'a': 0.005, 'e': 0.016992214676969066}",20,13,12.856500670312034,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.005, 'e': 0.01690746565270528}",20,1,25.58021480815406,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.005, 'e': 0.016823139315963402}",30,20,17.79923741172751,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.005, 'e': 0.016739233558580632}",20,2,24.97528319929387,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.005, 'e': 0.016655746282908664}",20,6,24.582814524153175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.005, 'e': 0.016572675401761255}",35,13,40.9923881927028,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.005, 'e': 0.016490018838362035}",25,11,24.511048103768072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.005, 'e': 0.016407774526292645}",25,19,0.7152008655393245,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
824,False,"{'a': 0.005, 'e': 0.016325940409440985}",20,16,9.721316451234152,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.005, 'e': 0.01624451444194987}",25,5,34.99935413534535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.005, 'e': 0.016163494588165874}",25,20,11.869458947618103,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.005, 'e': 0.016082878822588433}",20,12,16.4013947597852,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.005, 'e': 0.016002665129819207}",30,22,18.572667869068468,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.005, 'e': 0.015922851504511698}",30,18,21.896337284789407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.005, 'e': 0.0158434359513211}",35,23,22.878569331706327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.005, 'e': 0.015764416484854486}",25,7,19.2140851516038,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.005, 'e': 0.015685791129621054}",25,8,26.407377586876216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.005, 'e': 0.01560755791998283}",25,12,26.395990001828437,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.005, 'e': 0.015529714900105502}",20,14,3.246341394655535,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.005, 'e': 0.015452260123909515}",25,10,30.833836074911872,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.005, 'e': 0.015375191655021433}",30,22,16.719553084602076,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.005, 'e': 0.015298507566725518}",20,9,19.998169888306347,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.005, 'e': 0.015222205941915557}",25,18,12.159545205194828,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.005, 'e': 0.01514628487304698}",20,6,25.184527447576635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.005, 'e': 0.015070742462089098}",20,10,19.728881665995647,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.005, 'e': 0.014995576820477703}",30,20,18.340196179167023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.005, 'e': 0.014920786069067842}",30,0,49.33882852508772,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.005, 'e': 0.014846368338086832}",20,2,31.09069773373975,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.005, 'e': 0.014772321767087523}",20,12,12.89554586945574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.005, 'e': 0.014698644504901784}",20,0,32.95880056698563,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
846,False,"{'a': 0.005, 'e': 0.014625334709594222}",20,7,17.703845080448897,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.005, 'e': 0.014552390548416123}",20,16,8.784599343821656,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.005, 'e': 0.014479810197759686}",20,0,31.55938627857706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
849,False,"{'a': 0.005, 'e': 0.01440759184311235}",20,6,14.290117412372894,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.005, 'e': 0.01433573367901149}",30,13,32.019563514864686,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.005, 'e': 0.014264233908999256}",25,14,20.90145880640048,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.005, 'e': 0.014193090745577676}",25,0,39.745196679205165,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
853,False,"{'a': 0.005, 'e': 0.014122302410163962}",30,24,10.94209612942452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.005, 'e': 0.014051867133046037}",20,0,37.26682431198782,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
855,False,"{'a': 0.005, 'e': 0.013981783153338296}",20,11,1.5012265543885133,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.005, 'e': 0.01391204871893762}",20,7,27.768392415740788,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.005, 'e': 0.013842662086479501}",30,7,35.74949791340967,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.005, 'e': 0.013773621521294518}",25,11,26.686709973370135,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.005, 'e': 0.013704925297364945}",20,12,13.188280318522175,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.005, 'e': 0.013636571697281604}",25,0,38.248604889731396,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
861,False,"{'a': 0.005, 'e': 0.013568559012200934}",20,4,26.31495217666149,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.005, 'e': 0.013500885541802265}",20,2,30.813199572245484,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.005, 'e': 0.013433549594245302}",20,0,33.949064420691585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
864,False,"{'a': 0.005, 'e': 0.01336654948612787}",25,10,22.41835870956587,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.005, 'e': 0.013299883542443767}",20,0,14.083110576227755,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
866,False,"{'a': 0.005, 'e': 0.013233550096540928}",25,3,-3.5280012896433544,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
867,False,"{'a': 0.005, 'e': 0.013167547490079751}",20,2,29.159675495076375,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.005, 'e': 0.013101874072991637}",25,15,18.81113197935061,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.005, 'e': 0.013036528203437736}",20,0,30.9050195613918,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
870,False,"{'a': 0.005, 'e': 0.012971508247767908}",20,7,24.62027223180607,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.005, 'e': 0.012906812580479862}",30,4,0.17781325124515668,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
872,False,"{'a': 0.005, 'e': 0.01284243958417857}",30,18,20.826644345233856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.005, 'e': 0.01277838764953576}",25,0,33.348868681755754,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
874,False,"{'a': 0.005, 'e': 0.012714655175249731}",20,13,12.359166506271405,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.005, 'e': 0.012651240568005305}",25,20,9.899740184937496,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.005, 'e': 0.012588142242433998}",20,0,26.514648537610668,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
877,False,"{'a': 0.005, 'e': 0.012525358621074385}",30,15,13.547726757968906,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.005, 'e': 0.012462888134332661}",25,18,13.437486438450131,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.005, 'e': 0.012400729220443406}",20,13,11.762753607239372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.005, 'e': 0.012338880325430523}",25,15,23.4756645192288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.005, 'e': 0.012277339903068436}",20,14,10.161683618924215,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.005, 'e': 0.012216106414843372}",20,8,20.626591109482575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.005, 'e': 0.012155178329914935}",25,8,29.425234403715763,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.005, 'e': 0.012094554125077829}",25,10,24.490218430784665,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.005, 'e': 0.012034232284723775}",20,10,20.682834649857526,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.005, 'e': 0.011974211300803622}",20,10,14.615482267455198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.005, 'e': 0.011914489672789647}",30,8,35.618030206508365,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.005, 'e': 0.011855065907638027}",20,8,20.108391286089564,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.005, 'e': 0.011795938519751562}",20,6,23.178444439969343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.005, 'e': 0.011737106030942461}",25,12,20.104054428871194,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.005, 'e': 0.011678566970395442}",35,8,34.929581628946366,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
892,False,"{'a': 0.005, 'e': 0.011620319874630945}",25,8,28.89112818948751,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.005, 'e': 0.011562363287468536}",20,7,25.865029189826917,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.005, 'e': 0.011504695759990522}",25,15,18.29769896405349,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.005, 'e': 0.01144731585050571}",30,18,17.967871045771222,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.005, 'e': 0.011390222124513367}",20,10,19.77769091661335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.005, 'e': 0.011333413154667387}",20,9,18.82525310442588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.005, 'e': 0.011276887520740558}",30,18,22.737035002009804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.005, 'e': 0.011220643809589084}",20,16,7.838927644889122,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.005, 'e': 0.011164680615117259}",20,0,31.845601738187057,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
901,False,"{'a': 0.005, 'e': 0.011108996538242306}",25,8,-14.748582243538044,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
902,False,"{'a': 0.005, 'e': 0.011053590186859403}",20,8,18.250879552111382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.005, 'e': 0.010998460175806881}",30,22,16.397758680557168,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.005, 'e': 0.01094360512683159}",25,15,16.424875422267732,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.005, 'e': 0.01088902366855444}",20,10,16.673392969471,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.005, 'e': 0.010834714436436152}",20,16,7.611313026587583,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.005, 'e': 0.010780676072743084}",30,15,26.803057591824736,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.005, 'e': 0.010726907226513326}",25,10,24.83676456820459,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.005, 'e': 0.010673406553522925}",20,16,9.061344777988646,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.005, 'e': 0.01062017271625227}",25,13,19.898145645150787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.005, 'e': 0.010567204383852655}",25,19,10.293519254465448,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.005, 'e': 0.010514500232113012}",20,9,18.549208882403438,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.005, 'e': 0.010462058943426795}",30,23,12.161680180186215,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.005, 'e': 0.01040987920675907}",25,10,22.78182543400322,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.005, 'e': 0.010357959717613696}",25,7,25.344937937251956,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.005, 'e': 0.01030629917800074}",25,12,24.56446485165115,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.005, 'e': 0.010254896296404022}",20,16,11.328539047058804,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.005, 'e': 0.010203749787748823}",20,14,11.858497066518334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.005, 'e': 0.010152858373369763}",20,12,16.910223601527807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.005, 'e': 0.010102220780978834}",25,11,26.252308942986343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.005, 'e': 0.010051835744633576}",20,4,26.084357067553565,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.005, 'e': 0.010001702004705479}",20,13,14.63543591460882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.005, 'e': 0.00995181830784842}",25,11,26.16686549695398,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,9,21.26997860080418,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
